Reviewer Name,Review Text,Publish Date,Star Given,Review URL,Owner Response Text
Muhammad Raees Fawzan,"fasilitas dan pelayanan bagusss, area hotel sangat luas, hotel dekat dengan pusat oleh-oleh, hotel juga bersih, nyaman, tenang, dan romantis.",2024-10-29T05:33:58.177Z,5,https://www.google.com/maps/contrib/107344990834495415645?hl=id,"Kepada Bapak Muhammad Raees Fawzan

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika bapak merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta"
STIVEN,kamarnya nyaman hanya tidak ada balkon nya,2024-10-29T04:05:17.909Z,5,https://www.google.com/maps/contrib/117242579094376049083?hl=id,
Tegar Rafli,,2024-10-28T02:01:35.397Z,4,https://www.google.com/maps/contrib/104710747322493453275?hl=id,
agung jeruk,"Hotel Tasneem menawarkan pengalaman menginap yang nyaman dan menyenangkan. Dengan pelayanan staf yang ramah dan profesional, para tamu selalu merasa dihargai. Kamar-kamarnya bersih, rapi, dan dilengkapi fasilitas modern yang memadai, seperti AC, televisi, serta Wi-Fi gratis. Lokasinya yang strategis memudahkan akses ke berbagai destinasi wisata dan pusat perbelanjaan.",2024-10-27T09:16:58.620Z,5,https://www.google.com/maps/contrib/116551869882147774315?hl=id,"Kepada Bapak Agung

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika Bapak Agung merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta"
Ginnie del Mundo,"Tasneem thank you for great service, great breakfast, I love the croissant!!!! And the room AC is cool, had a very good sleep.",2024-10-27T01:14:49.264Z,5,https://www.google.com/maps/contrib/108553590047612284418?hl=id,"To Mrs. Ginnie del Mundo

Thank you for staying at Tasneem Hotel Malioboro Yogyakarta.

We are also happy if you feel satisfied and comfortable during your stay at Tasneem Hotel. We also apologize for the shortcomings, hopefully in the future we can provide even better service.

We are waiting for his return.

Warm regards,

Management of Tasneem Hotel Malioboro Yogyakarta"
Manabe Racing Garage,"Fasilitas dan pelayanan bagus, ada kolam renangnya juga, areanya luas dan karyawannya pun juga ramah, untuk lokasinya juga dekat dengan malioboro, rekomendasi hotel untuk berwisata ke Jogjakarta dengan harga yang ramah dikantong",2024-10-25T01:41:11.153Z,5,https://www.google.com/maps/contrib/103232448767200143387?hl=id,"Kepada Tamu Yang Terhormat

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika anda merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro "
Sandy Arlan,"Fasilitas dan pelayanan bagus, ada kolam renangnya juga, areanya luas dan karyawannya pun juga ramah, untuk lokasinya juga dekat dengan malioboro",2024-10-21T06:43:35.798Z,5,https://www.google.com/maps/contrib/114937256370440549767?hl=id,"Kepada Bapak Sandy Arlan 

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika bapak merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
laila nadiya,,2024-10-20T09:31:26.358Z,5,https://www.google.com/maps/contrib/103845466631636711653?hl=id,"Kepada Ibu laila Nadiya

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika ibu merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
Furqon Andarma,Cukup luas dan nyaman untuk acara outdoor,2024-10-16T06:20:57.874Z,4,https://www.google.com/maps/contrib/102937771619054992885?hl=id,"Kepada Bapak Furqon Andarma

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika bapak merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
Banx Jamal,Kamar & parkir luas,2024-10-13T11:28:21.438Z,5,https://www.google.com/maps/contrib/112748597979295287476?hl=id,"Kepada Bapak Banx Jamal

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika bapak merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
R Ochie,,2024-10-13T08:12:24.528Z,5,https://www.google.com/maps/contrib/116835492590848799116?hl=id,"Kepada Ibu Ochie 

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika ibu merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
Faisal N. Haq,,2024-10-10T11:11:17.538Z,4,https://www.google.com/maps/contrib/103945515210171296161?hl=id,"Kepada Bapak Faisal

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika Bapak merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
Nurul Yuliati,,2024-10-04T03:41:44.990Z,5,https://www.google.com/maps/contrib/106860516621031031311?hl=id,"Yang Terhormat Ibu Nurul Yuliati

Terima kasih sudah memberikan Ulasan anda di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika ibu merasa puas dan nyaman selama menginap/berkunjung di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta"
ika puspitasari,,2024-10-02T03:00:10.309Z,5,https://www.google.com/maps/contrib/116940335543168236490?hl=id,"Kepada Ibu Ika Puspitasari 

Terima kasih sudah memberikan Ulasan anda di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika ibu merasa puas dan nyaman selama menginap/berkunjung di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta

"
Bagas gotta ragesta,Tempat nya bagus staff nya ramah,2024-09-28T06:44:12.826Z,5,https://www.google.com/maps/contrib/116876992516348372898?hl=id,"Kepada Bagas Gotta

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika bapak merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta

"
mancing gudangan,,2024-09-28T03:50:54.946Z,5,https://www.google.com/maps/contrib/108420133290921134710?hl=id,
Atika Desti R,"pelayanan&fasilitas, sederhana tp layak bgt kamarnya
dekat dengan malioboro, bisa pinjam hairdryer&setrika juga loh!🙏🏻
cuma kmrn wkt dtg handuknya berdebu mgkn lama nggak di ganti ya atau di check lagi wkt ada pengunjung dtg. tp wkt saya minta ganti handuk lgsg di kasih kok",2024-09-25T11:30:33.108Z,5,https://www.google.com/maps/contrib/111405217519538380436?hl=id,"Kepada Ibu Atika Desti
Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.
Kami turut senang jika ibu merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta

"
dwi safitri Mujiani,"Lokasi strategis, ke AlKid dekat, masjid dekat, pusat oleh2 dekat. Fasilitas lumayan tercukupi, ada swimming pool, taman, pemanas air, teh gula kopi dan perlengkapan mandi",2024-09-21T13:09:12.943Z,5,https://www.google.com/maps/contrib/117400611690127680736?hl=id,"Kepada Ibu Dwi Safitri Mujiani

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika ibu merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
Trip.com Member,not bad，the only advantage is easy parking,2024-09-20T23:59:59.999Z,,https://www.trip.com/hotels/detail?hotelid=3396018&Allianceid=810504&Sid=1394411&utm_medium=cpc&utm_campaign=HPA&utm_source=google#review,
Tahir,"İt's really so cool place , room perfect and breakfast not standart,if you book under 300k. İ just confused about when i check in , he said my booking without breakfast. İ said i book with breakfast than he said sorry yes with  breakfast. That mean if i agree with him than i not get breakfast. He mustn't make a mistake about that. Guest follow just what receptionist saying.İ don't know why he try to not give breakfast, it's mistake or he just try , we don't know",2024-09-20T04:27:35.385Z,5,https://www.google.com/maps/contrib/102103036995777074243?hl=id,"To Mr Tahir

Thank you for staying at Tasneem Hotel Malioboro Yogyakarta.

We are also happy if you feel satisfied and comfortable during your stay at Tasneem Hotel. We also apologize for the shortcomings, hopefully in the future we can provide even better service.

We are waiting for his return.

Warm regards,

Management of Tasneem Hotel Malioboro Yogyakarta"
Hilda Ismiyatun Solichah,"makanannya enak, tempatnya cozy",2024-09-19T11:43:39.006Z,5,https://www.google.com/maps/contrib/105516626279193562905?hl=id,"Kepada Ibu Hilda

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika ibu merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
Widi Munandar,,2024-09-12T14:15:51.433Z,5,https://www.google.com/maps/contrib/114531788653762864523?hl=id,"Kepada Bapak Widi Munandar

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika ibu merasa puas dan nyaman selama menginap di Tasneem Hotel Malioboro.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
teguh supriyadi,"Aman, nyaman, ramah dab murah",2024-09-11T04:38:01.456Z,5,https://www.google.com/maps/contrib/106812631413353547227?hl=id,"Kepada Bapak Teguh Supriyadi 

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika bapak merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
Hilda Ismi S,,2024-09-11T01:11:46.813Z,5,https://www.google.com/maps/contrib/109294683922441459323?hl=id,"Kepada Ibu Hilda Ismi

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika ibu merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
Sandya Puja.S.,,2024-09-09T10:13:01.448Z,5,https://www.google.com/maps/contrib/100394441043519059762?hl=id,"Kepada Yth Sandya Puja

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika anda merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
M Hasree M A,,2024-09-09T03:53:16.147Z,3,https://www.google.com/maps/contrib/114173245333818672616?hl=id,"Kepada Bapak Hasree

Terima kasih sudah menginap di Tasneem Hotel Malioboro Yogyakarta.

Kami turut senang jika bapak merasa puas dan nyaman selama menginap di Tasneem Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta
"
Latifa Mutiara,,2024-09-09T01:45:11.642Z,5,https://www.google.com/maps/contrib/101469234735542534189?hl=id,"Yth. Kak Latifa Mutiara,

Terima kasih telah meluangkan waktu untuk memberikan review Anda terhadap Tasneem Hotel Malioboro Yogyakarta. Kami berharap akan segera menyambut kedatangan anda kembali di hotel kami.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta"
Farikha Nur,Lokasi lumayan strategis di tengah kota harga juga murah,2024-09-08T16:44:47.483Z,5,https://www.google.com/maps/contrib/109722174274289739453?hl=id,
Aufar Mahmud,,2024-09-07T17:39:47.733Z,5,https://www.google.com/maps/contrib/111023001548751192141?hl=id,
Wien Hendrotomo,hotel nya cukup luas,2024-09-03T22:27:45.839Z,5,https://www.google.com/maps/contrib/112107692738317925800?hl=id,"Yth. Bapak Wien Hendrotomo,

Terima kasih telah meluangkan waktu untuk memberikan review Anda terhadap Tasneem Hotel Malioboro Yogyakarta. Kami berharap akan segera menyambut kedatangan anda kembali di hotel kami.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta"
Mampir Dolan,"Pelayanan ramah, kamar luas dan bersih dan hrga sangat terjangkau",2024-09-03T20:13:18.174Z,5,https://www.google.com/maps/contrib/114914595351482140477?hl=id,"Kepada Tamu Yang Terhormat,

Terima kasih telah meluangkan waktu untuk memberikan review Anda terhadap Tasneem Hotel Malioboro Yogyakarta. Kami berharap akan segera menyambut kedatangan anda kembali di hotel kami.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta"
zia ulfa,,2024-08-31T13:16:41.546Z,4,https://www.google.com/maps/contrib/101424908094432079913?hl=id,"Yth.Kak Zia Ulfa,

Terima kasih telah meluangkan waktu untuk memberikan review Anda terhadap Tasneem Hotel Malioboro Yogyakarta. Kami berharap akan segera menyambut kedatangan anda kembali di hotel kami.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta"
Sanseviera Ariyati,,2024-08-31T01:49:18.357Z,5,https://www.google.com/maps/contrib/111937117245133173947?hl=id,"Yth. Ibu Sanseviera Ariyati,

Terima kasih telah meluangkan waktu untuk memberikan review Anda terhadap Tasneem Hotel Malioboro Yogyakarta. Kami berharap akan segera menyambut kedatangan anda kembali di hotel kami.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Hotel Malioboro Yogyakarta

"
Akashdeep Singh,"The hotel was good and their service was good.
Very nice hotel close to the city center , train Station, buses and Metro. Walking distance to the  many restaurants & shops.

SO DONT THINK IT JUST BOOK IT 😃🫰❤️",2024-08-27T13:49:03.845Z,5,https://www.google.com/maps/contrib/113112662513829953239?hl=id,
Ethan DAUBES,"Très bon rapport qualité ainsi que très bon accueil, piscine extra, dommage que la robinetterie ne soit pas bien entretenue.",2024-08-27T03:59:44.157Z,5,https://www.google.com/maps/contrib/112072950835694142920?hl=id,"Cher. Éthan

Merci d'avoir séjourné à l'hôtel Tasneem Malioboro Yogyakarta.

Nous sommes également heureux si vous vous sentez satisfait et à l'aise pendant votre séjour à l'hôtel Tasneem Malioboro. Nous nous excusons également pour les lacunes et espérons qu'à l'avenir, nous pourrons fournir un service encore meilleur.

Nous attendons son retour.

Cordialement,

Gestion de l'hôtel Tasneem Malioboro Yogyakarta"
PQ prasetyo,"Overall dari semua aspek saya suka sekal dengan hotel ini..
Tetapi seandainya ada kamar dengan layanan smoking area saya bakal makin suka menginap disini ketika ke jogja..
Atau setidaknya ada kantin 24 jam di dalam hotel, jadi perokok seperti saya tidak perlu jauh2 keluar jalan raya jika tengah malam tiba2 pengen ngopi dll..",2024-08-26T04:59:45.614Z,5,https://www.google.com/maps/contrib/100136924185169769015?hl=id,"Kepada Bapak Prasetyo

Terima kasih sudah menginap di Tasneem Malioboro hotel Yogyakarta.

Kami turut senang jika bapak merasa puas dan nyaman selama menginap di Tasneem Malioboro Hotel.kami juga memohon maaf atas kekurangan nya,semoga kedepan nya kami bisa memberikan pelayanan yang lebih baik lagi.

Kami tunggu kedatangan nya kembali.

Salam hangat,

Management Tasneem Malioboro Hotel Yogyakarta

"
